   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
112             ,  113 50 25 ,   96 24 30,     19.894,      0.000,      0.000,       18.083,       -7.991,     -2.220
113             ,  126 21 18 ,   98 13 41,     13.325,      0.000,      0.000,       10.621,       -7.817,     -1.907
114             ,  145 00 19 ,  100 31 41,      9.069,      0.000,      0.000,        5.114,       -7.304,     -1.657
115             ,  166 03 59 ,  100 36 16,      8.015,      0.000,      0.000,        1.897,       -7.647,     -1.475
116             ,  186 59 04 ,   99 22 46,      8.355,      0.000,      0.000,       -1.002,       -8.182,     -1.362
117             ,  183 19 04 ,   95 04 13,     15.156,      0.000,      0.000,       -0.874,      -15.071,     -1.339
118             ,  172 07 35 ,   95 21 21,     15.750,      0.000,      0.000,        2.148,      -15.534,     -1.470
119             ,  159 15 11 ,   95 45 08,     17.365,      0.000,      0.000,        6.121,      -16.158,     -1.740
120             ,  147 01 34 ,   95 47 11,     19.650,      0.000,      0.000,       10.640,      -16.401,     -1.981
121             ,  139 04 20 ,   95 42 22,     20.130,      0.000,      0.000,       13.122,      -15.133,     -2.001
122             ,  133 36 01 ,   95 08 45,     26.153,      0.000,      0.000,       18.863,      -17.963,     -2.346
123             ,  143 55 00 ,   94 40 19,     26.724,      0.000,      0.000,       15.687,      -21.526,     -2.177
124             ,  154 02 21 ,   94 46 12,     23.325,      0.000,      0.000,       10.175,      -20.899,     -1.940
125             ,  164 44 12 ,   94 26 11,     22.080,      0.000,      0.000,        5.795,      -21.238,     -1.708
126             ,  173 17 45 ,   94 13 42,     20.424,      0.000,      0.000,        2.378,      -20.229,     -1.506
127             ,  181 44 53 ,   93 35 35,     21.333,      0.000,      0.000,       -0.650,      -21.281,     -1.337
128             ,  127 05 50 ,   94 38 08,     31.923,      0.000,      0.000,       25.379,      -19.192,     -2.580
129             ,  129 52 14 ,   94 59 18,     27.885,      0.000,      0.000,       21.321,      -17.808,     -2.425
130             ,  135 26 47 ,   94 59 21,     26.520,      0.000,      0.000,       18.535,      -18.826,     -2.306
131             ,  140 18 19 ,   94 41 34,     26.492,      0.000,      0.000,       16.863,      -20.316,     -2.167
132             ,  144 57 48 ,   94 33 07,     27.190,      0.000,      0.000,       15.560,      -22.192,     -2.158
133             ,  149 05 01 ,   94 03 29,     30.417,      0.000,      0.000,       15.588,      -26.030,     -2.153
134             ,  149 23 21 ,   93 51 13,     32.346,      0.000,      0.000,       16.433,      -27.775,     -2.174
135             ,  138 57 12 ,   88 25 41,     31.976,      0.000,      0.000,       20.990,      -24.106,      0.877
136             ,  138 57 13 ,   90 36 09,     29.688,      0.000,      0.000,       19.494,      -22.389,     -0.312
137             ,  138 57 13 ,   93 07 01,     27.570,      0.000,      0.000,       18.078,      -20.762,     -1.499
138             ,  141 18 42 ,   89 54 57,     30.775,      0.000,      0.000,       19.237,      -24.022,      0.045
139             ,  142 21 15 ,   89 54 52,     31.779,      0.000,      0.000,       19.410,      -25.163,      0.047
140             ,  144 38 18 ,   91 20 16,     31.471,      0.000,      0.000,       18.208,      -25.658,     -0.735
141             ,  147 43 52 ,   93 00 17,     32.095,      0.000,      0.000,       17.111,      -27.100,     -1.682
142             ,  144 50 26 ,   92 50 01,     29.002,      0.000,      0.000,       16.681,      -23.682,     -1.434
143             ,  137 37 36 ,   88 52 07,     32.127,      0.000,      0.000,       21.648,      -23.730,      0.634
144             ,  134 47 07 ,   90 19 07,     32.312,      0.000,      0.000,       22.933,      -22.762,     -0.180
145             ,  130 38 12 ,   92 48 58,     31.215,      0.000,      0.000,       23.659,      -20.305,     -1.534
146             ,  132 05 54 ,   92 48 57,     29.627,      0.000,      0.000,       21.957,      -19.838,     -1.455
147             ,  133 45 00 ,   91 32 35,     30.279,      0.000,      0.000,       21.864,      -20.931,     -0.815
148             ,  354 15 00 ,   94 06 16,     18.524,      0.000,      0.000,       -1.851,       18.383,     -1.326
149             ,    0 10 03 ,   92 16 17,     17.075,      0.000,      0.000,        0.050,       17.061,     -0.677
150             ,    9 20 18 ,   89 40 57,     16.934,      0.000,      0.000,        2.748,       16.709,      0.094
151             ,   19 53 26 ,   86 45 38,     17.377,      0.000,      0.000,        5.903,       16.314,      0.982
152             ,   29 29 49 ,   83 55 22,     20.089,      0.000,      0.000,        9.836,       17.387,      2.127
153             ,   37 18 07 ,   81 58 14,     20.815,      0.000,      0.000,       12.491,       16.395,      2.908
154             ,   43 57 58 ,   80 19 37,     23.065,      0.000,      0.000,       15.785,       16.365,      3.876
155             ,   48 10 37 ,   79 19 08,     26.546,      0.000,      0.000,       19.440,       17.395,      4.920
156             ,   53 09 28 ,   78 17 03,     31.070,      0.000,      0.000,       24.347,       18.242,      6.309
157             ,   43 19 12 ,   80 01 20,     32.443,      0.000,      0.000,       21.922,       23.246,      5.621
158             ,   38 40 53 ,   80 45 07,     36.890,      0.000,      0.000,       22.756,       28.423,      5.929
159             ,   36 20 30 ,   81 19 18,     35.458,      0.000,      0.000,       20.772,       28.234,      5.350
160             ,   30 58 57 ,   82 38 24,     32.896,      0.000,      0.000,       16.795,       27.970,      4.214
161             ,   23 22 57 ,   84 40 20,     30.365,      0.000,      0.000,       11.999,       27.751,      2.820
162             ,   15 02 08 ,   86 57 15,     28.994,      0.000,      0.000,        7.511,       27.961,      1.541
163             ,    6 33 55 ,   89 23 09,     28.025,      0.000,      0.000,        3.204,       27.840,      0.300
164             ,    2 45 28 ,   90 40 26,     25.025,      0.000,      0.000,        1.204,       24.995,     -0.294
165             ,  355 54 48 ,   92 39 44,     25.370,      0.000,      0.000,       -1.806,       25.278,     -1.178
166             ,  354 59 32 ,   93 26 24,     21.478,      0.000,      0.000,       -1.871,       21.358,     -1.289
167             ,    0 57 06 ,   91 26 21,     21.875,      0.000,      0.000,        0.363,       21.866,     -0.549
168             ,    7 53 15 ,   89 26 22,     22.612,      0.000,      0.000,        3.103,       22.397,      0.221
169             ,   16 32 38 ,   87 04 09,     22.512,      0.000,      0.000,        6.402,       21.552,      1.151
170             ,   25 10 19 ,   84 36 56,     24.323,      0.000,      0.000,       10.300,       21.916,      2.282
171             ,   33 28 39 ,   82 24 42,     26.629,      0.000,      0.000,       14.560,       22.017,      3.517
172             ,   38 25 42 ,   81 11 39,     28.270,      0.000,      0.000,       17.364,       21.885,      4.328
173             ,   38 37 34 ,   80 44 17,     36.845,      0.000,      0.000,       22.700,       28.410,      5.930
174             ,   35 03 14 ,   79 22 54,     35.268,      0.000,      0.000,       19.909,       28.376,      6.499
175             ,   29 50 02 ,   80 19 32,     33.367,      0.000,      0.000,       16.364,       28.534,      5.607
176             ,   22 52 29 ,   82 36 37,     31.033,      0.000,      0.000,       11.963,       28.355,      3.991
177             ,   16 50 01 ,   84 58 06,     29.535,      0.000,      0.000,        8.520,       28.160,      2.590
178             ,    8 57 31 ,   88 19 47,     28.458,      0.000,      0.000,        4.430,       28.099,      0.830
179             ,   17 40 59 ,   85 29 06,     29.654,      0.000,      0.000,        8.980,       28.165,      2.334
180             ,   23 53 24 ,   83 42 47,     31.072,      0.000,      0.000,       12.508,       28.239,      3.403
181             ,   31 09 45 ,   81 43 24,     33.383,      0.000,      0.000,       17.095,       28.268,      4.806
182             ,   32 09 42 ,   79 31 23,     39.575,      0.000,      0.000,       20.715,       32.944,      7.196
183             ,   29 29 27 ,   78 43 30,     39.858,      0.000,      0.000,       19.243,       34.024,      7.793
184             ,   25 41 41 ,   80 22 51,     37.798,      0.000,      0.000,       16.158,       33.581,      6.316
185             ,   22 45 49 ,   81 31 17,     36.988,      0.000,      0.000,       14.155,       33.734,      5.453
186             ,   17 15 42 ,   83 41 13,     36.426,      0.000,      0.000,       10.743,       34.574,      4.005
187             ,   11 24 09 ,   86 26 27,     34.275,      0.000,      0.000,        6.763,       33.534,      2.128
