   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
1112            ,   66 34 52 ,   87 04 45,     24.543,      2.000,      0.000,       28.669,      326.131,      0.590
1113            ,   70 21 03 ,   87 34 49,     29.039,      2.000,      0.000,       33.501,      326.145,      0.566
1114            ,  123 46 12 ,   94 50 45,      1.794,      2.000,      0.000,        7.664,      315.395,     -0.812
1115            ,  168 11 27 ,   91 12 48,      7.302,      2.000,      0.000,        7.672,      309.243,     -0.815
1116            ,  168 11 27 ,   91 12 47,      7.296,      2.000,      0.000,        7.670,      309.249,     -0.815
1117            ,  173 34 57 ,   90 27 48,     12.862,      2.000,      0.000,        7.615,      303.608,     -0.764
1118            ,  175 58 22 ,   90 18 49,     19.923,      2.000,      0.000,        7.577,      296.515,     -0.769
1119            ,  176 53 12 ,   90 18 11,     28.844,      2.000,      0.000,        7.744,      287.588,     -0.813
1120            ,  174 20 38 ,   90 41 21,     19.901,      2.000,      0.000,        8.139,      296.587,     -0.900
1121            ,  169 38 49 ,   90 22 20,     21.907,      2.000,      0.000,       10.114,      294.839,     -0.803
1122            ,   18 14 24 ,   86 08 56,     25.878,      0.000,      0.000,       14.259,      340.911,      3.078
1123            ,   18 14 23 ,   88 48 50,     23.695,      0.000,      0.000,       13.592,      338.889,      1.830
1124            ,   18 14 15 ,   91 12 50,     21.954,      0.000,      0.000,       13.047,      337.236,      0.875
1125            ,   18 14 20 ,   92 53 17,     20.862,      0.000,      0.000,       12.699,      336.178,      0.288
1126            ,   14 01 16 ,   87 46 21,     25.619,      0.000,      0.000,       12.380,      341.226,      2.335
1127            ,   11 11 50 ,   89 27 47,     25.810,      0.000,      0.000,       11.189,      341.706,      1.582
1128            ,    7 24 59 ,   91 42 57,     25.323,      0.000,      0.000,        9.445,      341.489,      0.581
1129            ,   12 51 32 ,   89 03 15,     24.654,      0.000,      0.000,       11.664,      340.422,      1.747
1130            ,    8 11 51 ,   92 20 13,     23.207,      0.000,      0.000,        9.484,      339.340,      0.393
1131            ,   20 29 24 ,   88 15 11,     24.305,      0.000,      0.000,       14.681,      339.146,      2.081
1132            ,   22 49 03 ,   90 59 47,     22.538,      0.000,      0.000,       14.916,      337.160,      0.948
1133            ,   24 44 23 ,   92 05 55,     22.115,      0.000,      0.000,       15.426,      336.461,      0.530
1134            ,   20 40 06 ,   86 53 20,     26.203,      0.000,      0.000,       15.412,      340.870,      2.762
1135            ,   24 35 26 ,   89 17 33,     25.422,      0.000,      0.000,       16.756,      339.504,      1.654
1136            ,   27 55 45 ,   91 11 45,     25.211,      0.000,      0.000,       17.983,      338.659,      0.814
1137            ,   28 44 15 ,   91 38 14,     25.198,      0.000,      0.000,       18.288,      338.474,      0.620
1138            ,   89 38 53 ,   88 57 21,     28.300,      0.000,      0.000,       34.473,      316.563,      1.855
907             ,  269 38 53 ,   88 57 34,          0,      0.000,      0.000,            0,            0,          0
907             ,  269 38 53 ,   91 02 33,          0,      0.000,      0.000,            0,            0,          0
1139            ,  269 38 48 ,   91 02 34,     28.301,      0.000,      0.000,        6.177,      316.388,      1.340
1140            ,  332 38 38 ,   93 24 15,     35.007,      0.000,      0.000,       18.415,      347.600,     -0.223
1141            ,  340 07 48 ,   93 20 17,     32.746,      0.000,      0.000,       23.362,      347.307,     -0.051
1142            ,  350 13 56 ,   92 57 37,     31.450,      0.000,      0.000,       29.144,      347.515,      0.231
1143            ,    2 48 46 ,   92 14 57,     31.152,      0.000,      0.000,       36.000,      347.653,      0.633
1144            ,    8 59 50 ,   95 43 43,     12.101,      0.000,      0.000,       36.356,      328.455,      0.648
1145            ,   10 29 38 ,   96 38 21,     10.410,      0.000,      0.000,       36.356,      326.730,      0.652
1146            ,  354 55 44 ,   97 10 40,     10.898,      0.000,      0.000,       33.517,      327.333,      0.494
1147            ,  355 28 52 ,   95 09 28,     15.688,      0.000,      0.000,       33.242,      332.139,      0.445
1148            ,  356 06 03 ,   93 50 15,     21.031,      0.000,      0.000,       33.046,      337.498,      0.448
1149            ,  356 06 12 ,   93 02 26,     26.943,      0.000,      0.000,       32.644,      343.406,      0.426
1150            ,  356 06 03 ,   92 40 06,     31.163,      0.000,      0.000,       32.356,      347.620,      0.405
1151            ,  349 39 38 ,   93 07 56,     30.195,      0.000,      0.000,       29.061,      346.224,      0.205
1152            ,  348 22 09 ,   93 37 39,     25.874,      0.000,      0.000,       29.267,      341.855,      0.218
1153            ,  346 33 47 ,   94 52 46,     18.924,      0.000,      0.000,       30.091,      334.902,      0.246
1154            ,  343 17 34 ,   97 00 19,     12.615,      0.000,      0.000,       30.873,      328.555,      0.317
1155            ,  331 40 38 ,   96 09 26,     16.734,      0.000,      0.000,       26.579,      331.208,      0.061
1156            ,  335 43 38 ,   95 00 24,     20.815,      0.000,      0.000,       25.949,      335.465,      0.039
1157            ,  338 59 37 ,   93 52 37,     27.768,      0.000,      0.000,       24.541,      342.426,     -0.022
1158            ,  340 12 25 ,   93 26 48,     31.835,      0.000,      0.000,       23.712,      346.463,     -0.058
1159            ,  334 24 20 ,   93 37 50,     32.735,      0.000,      0.000,       20.360,      346.027,     -0.217
1160            ,  329 13 40 ,   94 34 08,     25.087,      0.000,      0.000,       21.679,      338.049,     -0.143
1161            ,  322 31 43 ,   95 00 24,     24.179,      0.000,      0.000,       19.819,      335.680,     -0.255
1162            ,  321 25 03 ,   94 49 16,     25.533,      0.000,      0.000,       18.606,      336.451,     -0.290
1163            ,  326 32 58 ,   94 29 24,     26.362,      0.000,      0.000,       19.986,      338.491,     -0.208
1164            ,  330 20 54 ,   94 11 37,     27.646,      0.000,      0.000,       20.832,      340.525,     -0.166
1165            ,  332 47 40 ,   93 43 14,     31.280,      0.000,      0.000,       20.202,      344.324,     -0.174
1166            ,  329 43 33 ,   92 00 37,     30.719,      0.000,      0.000,       18.996,      343.077,      0.778
1167            ,  326 01 20 ,   89 51 47,     31.051,      0.000,      0.000,       17.119,      342.312,      1.930
1168            ,  321 43 09 ,   87 38 01,     31.706,      0.000,      0.000,       14.847,      341.430,      3.165
1169            ,  323 41 09 ,   89 26 46,     30.093,      0.000,      0.000,       16.652,      340.810,      2.146
1170            ,  327 15 58 ,   92 11 42,     28.627,      0.000,      0.000,       19.004,      340.626,      0.759
1171            ,  329 19 05 ,   93 54 08,     27.720,      0.000,      0.000,       20.361,      340.347,     -0.031
1172            ,  322 59 55 ,   94 18 49,     25.998,      0.000,      0.000,       18.871,      337.266,     -0.100
1173            ,  323 00 07 ,   91 25 41,     28.178,      0.000,      0.000,       17.521,      339.060,      1.153
1174            ,  321 36 29 ,   87 33 05,     31.887,      0.000,      0.000,       14.688,      341.533,      3.218
1175            ,  320 25 41 ,   89 17 55,     29.959,      0.000,      0.000,       15.389,      339.654,      2.222
1176            ,  319 04 19 ,   91 58 24,     27.672,      0.000,      0.000,       16.356,      337.457,      0.903
1177            ,  318 17 03 ,   93 59 25,     26.164,      0.000,      0.000,       17.104,      336.046,      0.035
1178            ,   10 34 45 ,   96 46 54,      9.885,      0.000,      0.000,       36.275,      326.212,      0.688
