   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
1082            ,   98 48 12 ,   93 51 38,     26.153,      0.000,      0.000,        1.135,      311.348,     -0.653
1083            ,  211 42 45 ,  100 48 48,      6.788,      0.000,      0.000,      -28.157,      309.669,     -0.165
1084            ,   17 55 05 ,   84 41 04,     16.365,      0.000,      0.000,      -19.638,      330.846,      2.624
1085            ,   43 57 09 ,   81 11 24,     22.075,      0.000,      0.000,       -9.511,      331.045,      4.489
1086            ,   60 08 08 ,   89 20 23,     32.002,      0.000,      0.000,        3.098,      331.275,      1.477
1087            ,   88 03 32 ,   92 39 18,     41.875,      0.000,      0.000,       17.154,      316.758,     -0.831
1088            ,   95 21 11 ,   89 55 36,     42.760,      0.000,      0.000,       17.922,      311.352,      1.163
0967            ,  275 21 11 ,   90 03 25,          0,      0.000,      0.000,            0,            0,          0
0967            ,  275 21 11 ,   90 03 25,          0,      0.000,      0.000,            0,            0,          0
0967            ,  275 21 11 ,   90 03 25,          0,      0.000,      0.000,            0,            0,          0
0968            ,  275 21 20 ,   90 02 57,     42.757,      0.000,      0.000,      -24.649,      315.343,      1.126
1089            ,  275 21 18 ,   90 02 58,     42.757,      0.000,      0.000,      -24.649,      315.342,      1.126
1090            ,  282 44 58 ,   97 48 13,     16.583,      0.000,      0.000,        1.898,      314.978,     -1.088
1091            ,  286 35 21 ,   96 23 29,     16.790,      0.000,      0.000,        1.930,      316.116,     -0.706
1092            ,  292 35 22 ,   94 08 06,     16.653,      0.000,      0.000,        2.586,      317.732,     -0.038
1093            ,  298 23 33 ,   93 32 47,     17.060,      0.000,      0.000,        2.943,      319.448,      0.108
1094            ,  303 43 22 ,   93 31 13,     17.730,      0.000,      0.000,        3.203,      321.177,      0.075
1095            ,  306 41 01 ,   94 23 48,     17.996,      0.000,      0.000,        3.533,      322.071,     -0.216
1096            ,  311 23 31 ,   92 38 06,     19.994,      0.000,      0.000,        2.938,      324.558,      0.244
1097            ,  315 40 24 ,   94 18 23,     20.244,      0.000,      0.000,        3.816,      325.793,     -0.357
1098            ,  319 59 50 ,   96 33 03,     20.426,      0.000,      0.000,        4.877,      326.896,     -1.167
1099            ,  318 33 04 ,   94 36 16,     26.546,      0.000,      0.000,        0.406,      331.185,     -0.968
1100            ,  321 05 53 ,   96 07 41,     25.494,      0.000,      0.000,        2.003,      331.078,     -1.558
1101            ,  323 10 26 ,   97 19 12,     25.118,      0.000,      0.000,        2.989,      331.294,     -2.037
1102            ,  323 49 54 ,   98 30 35,     22.073,      0.000,      0.000,        5.039,      328.975,     -2.103
1103            ,  325 04 23 ,   99 57 57,     18.948,      0.000,      0.000,        7.237,      326.653,     -2.116
1104            ,  319 49 02 ,  102 25 28,     15.277,      0.000,      0.000,        8.295,      322.750,     -2.124
1105            ,  307 59 16 ,  104 15 04,     13.331,      0.000,      0.000,        7.738,      319.305,     -2.119
1106            ,  294 26 19 ,  104 39 44,     12.941,      0.000,      0.000,        6.523,      316.532,     -2.113
1107            ,  288 24 19 ,  101 28 53,     13.958,      0.000,      0.000,        4.943,      315.671,     -1.615
1108            ,  284 35 03 ,   99 07 12,     15.197,      0.000,      0.000,        3.400,      315.130,     -1.246
1109            ,  286 44 10 ,   97 13 42,     15.798,      0.000,      0.000,        2.913,      315.865,     -0.825
1110            ,  294 56 59 ,   96 09 20,     15.584,      0.000,      0.000,        3.874,      317.887,     -0.508
1111            ,  303 46 15 ,   95 51 56,     16.207,      0.000,      0.000,        4.520,      320.314,     -0.493
1112            ,  310 48 43 ,   94 47 11,     17.868,      0.000,      0.000,        4.445,      322.989,     -0.328
1113            ,  316 06 58 ,   94 51 27,     19.515,      0.000,      0.000,        4.442,      325.367,     -0.489
1114            ,  316 07 13 ,   94 51 26,     19.516,      0.000,      0.000,        4.443,      325.368,     -0.489
1115            ,  319 15 41 ,   95 14 43,     25.189,      0.000,      0.000,        1.552,      330.357,     -1.140
1116            ,  321 07 50 ,   96 28 28,     24.337,      0.000,      0.000,        2.747,      330.179,     -1.581
1117            ,  321 27 28 ,   97 31 23,     20.181,      0.000,      0.000,        5.455,      327.001,     -1.479
1118            ,  319 18 48 ,   99 25 14,     16.701,      0.000,      0.000,        7.181,      323.845,     -1.570
1119            ,  312 33 03 ,  100 38 34,     15.422,      0.000,      0.000,        6.756,      321.601,     -1.685
1120            ,  305 09 29 ,  101 35 57,     14.086,      0.000,      0.000,        6.641,      319.297,     -1.669
1121            ,  297 35 26 ,  101 35 51,     13.827,      0.000,      0.000,        5.917,      317.625,     -1.617
1122            ,  289 21 02 ,  100 21 45,     14.250,      0.000,      0.000,        4.696,      315.997,     -1.400
1123            ,  281 02 25 ,   96 49 25,     16.507,      0.000,      0.000,        1.835,      314.490,     -0.798
1124            ,  284 35 10 ,   99 25 01,     13.333,      0.000,      0.000,        5.193,      314.664,     -1.018
1125            ,  294 00 02 ,  105 01 29,      9.707,      0.000,      0.000,        9.357,      315.165,     -1.353
1126            ,  307 17 44 ,  111 37 47,      7.424,      0.000,      0.000,       12.432,      315.533,     -1.573
1127            ,  322 48 38 ,  118 23 25,      6.232,      0.000,      0.000,       14.608,      315.719,     -1.800
1128            ,  336 01 13 ,  119 01 53,      5.880,      0.000,      0.000,       15.832,      316.049,     -1.690
1129            ,  335 03 06 ,  117 05 28,      7.091,      0.000,      0.000,       15.259,      317.076,     -2.066
1130            ,  318 06 19 ,  113 46 34,      8.152,      0.000,      0.000,       12.940,      316.905,     -2.124
1131            ,  306 10 50 ,  110 26 18,      9.093,      0.000,      0.000,       11.044,      316.382,     -2.012
1132            ,  299 11 20 ,  107 06 38,     11.052,      0.000,      0.000,        8.700,      316.503,     -2.089
1133            ,  294 31 15 ,  104 44 35,     12.856,      0.000,      0.000,        6.610,      316.512,     -2.109
1134            ,  279 29 53 ,   96 39 28,     16.545,      0.000,      0.000,        1.713,      314.064,     -0.755
1135            ,  271 48 02 ,   96 27 41,     16.593,      0.000,      0.000,        1.442,      311.870,     -0.704
1136            ,  267 36 07 ,   96 47 22,     16.288,      0.000,      0.000,        1.762,      310.675,     -0.762
1137            ,  245 57 41 ,  103 04 28,     10.938,      0.000,      0.000,        8.191,      307.012,     -1.311
1138            ,  227 22 09 ,  104 25 01,     10.546,      0.000,      0.000,       10.407,      304.434,     -1.463
1139            ,  204 53 38 ,  105 06 00,     10.887,      0.000,      0.000,       13.497,      301.817,     -1.673
1140            ,  189 42 51 ,  103 38 58,     12.558,      0.000,      0.000,       15.863,      299.324,     -1.800
1141            ,  188 01 50 ,  108 42 32,      9.061,      0.000,      0.000,       16.723,      302.854,     -1.743
1142            ,  191 44 11 ,  115 25 38,      6.654,      0.000,      0.000,       16.699,      305.468,     -1.694
1143            ,  201 16 25 ,  127 37 42,      4.947,      0.000,      0.000,       16.500,      307.700,     -1.857
1144            ,  220 26 10 ,  145 24 51,      3.204,      0.000,      0.000,       16.742,      309.968,     -1.474
1145            ,  299 28 24 ,  143 38 41,      3.481,      0.000,      0.000,       16.125,      312.367,     -1.640
1146            ,  332 56 24 ,  122 17 55,      5.225,      0.000,      0.000,       15.912,      315.285,     -1.629
1147            ,  296 50 44 ,  118 32 49,      5.841,      0.000,      0.000,       13.344,      313.669,     -1.628
1148            ,  255 45 13 ,  121 08 12,      5.479,      0.000,      0.000,       13.376,      310.198,     -1.670
1149            ,  219 42 17 ,  113 44 59,      7.137,      0.000,      0.000,       13.749,      306.326,     -1.711
1150            ,  204 35 30 ,  107 52 13,      9.442,      0.000,      0.000,       14.182,      303.180,     -1.734
1151            ,  221 55 16 ,  106 21 04,      9.653,      0.000,      0.000,       11.733,      304.459,     -1.554
1152            ,  243 20 39 ,  108 43 52,      8.253,      0.000,      0.000,       10.936,      307.845,     -1.487
1153            ,  268 37 46 ,  108 43 53,      8.044,      0.000,      0.000,       10.306,      311.170,     -1.420
1154            ,  292 01 21 ,  106 42 34,      8.833,      0.000,      0.000,       10.079,      314.524,     -1.376
1155            ,  282 05 39 ,  101 46 53,     11.307,      0.000,      0.000,        7.099,      313.671,     -1.145
1156            ,  269 26 20 ,  102 02 07,     11.306,      0.000,      0.000,        6.865,      311.243,     -1.194
1157            ,  252 03 42 ,  103 11 28,     10.690,      0.000,      0.000,        8.020,      308.146,     -1.276
1158            ,  264 34 14 ,   99 24 44,     13.402,      0.000,      0.000,        4.759,      310.101,     -1.029
1159            ,  275 53 37 ,   99 23 30,     13.153,      0.000,      0.000,        5.013,      312.684,     -0.983
1160            ,  282 00 51 ,   98 41 07,     14.032,      0.000,      0.000,        4.354,      314.239,     -0.956
1161            ,  273 36 30 ,   95 37 25,     24.116,      0.000,      0.000,       -6.030,      312.862,     -1.200
1162            ,  265 26 34 ,   91 30 44,     22.373,      0.000,      0.000,       -4.372,      309.575,      0.573
1163            ,  256 32 29 ,   87 02 25,     23.106,      0.000,      0.000,       -4.519,      305.981,      2.356
1164            ,  246 55 20 ,   82 19 10,     24.905,      0.000,      0.000,       -4.785,      301.677,      4.492
1165            ,  239 22 13 ,   78 48 48,     27.235,      0.000,      0.000,       -5.068,      297.739,      6.447
1166            ,  235 01 25 ,   76 52 48,     29.361,      0.000,      0.000,       -5.509,      294.960,      7.828
1167            ,  232 18 52 ,   77 47 58,     28.711,      0.000,      0.000,       -4.286,      294.196,      7.231
1168            ,  229 48 59 ,   79 00 11,     27.420,      0.000,      0.000,       -2.642,      293.984,      6.394
1169            ,  228 47 12 ,   83 05 49,     20.433,      0.000,      0.000,        2.662,      297.987,      3.619
1170            ,  227 52 36 ,   90 29 25,     14.989,      0.000,      0.000,        6.804,      301.298,      1.035
1171            ,  226 47 34 ,   98 42 27,     11.903,      0.000,      0.000,        9.346,      303.297,     -0.639
1172            ,  226 22 46 ,  104 12 45,     10.606,      0.000,      0.000,       10.479,      304.259,     -1.441
1173            ,  246 11 15 ,  102 55 34,     11.037,      0.000,      0.000,        8.080,      307.009,     -1.306
1174            ,  242 43 17 ,   92 00 11,     14.364,      0.000,      0.000,        5.163,      304.773,      0.661
1175            ,  239 48 27 ,   84 44 08,     18.764,      0.000,      0.000,        1.771,      301.955,      2.885
1176            ,  236 53 34 ,   79 19 07,     25.057,      0.000,      0.000,       -2.704,      297.903,      5.807
1177            ,  234 50 29 ,   76 53 49,     29.315,      0.000,      0.000,       -5.421,      294.911,      7.809
1178            ,  243 03 26 ,   81 33 22,     23.436,      0.000,      0.000,       -2.744,      300.848,      4.605
1179            ,  250 54 48 ,   86 11 36,     19.985,      0.000,      0.000,       -0.923,      304.831,      2.490
1180            ,  258 38 21 ,   90 52 49,     17.968,      0.000,      0.000,        0.307,      307.813,      0.887
1181            ,  269 34 03 ,   95 53 55,     18.236,      0.000,      0.000,       -0.218,      311.215,     -0.711
1182            ,  230 36 13 ,   78 09 41,     31.668,      0.000,      0.000,       -6.030,      291.680,      7.660
