   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
1318            ,   59 29 06 ,   65 13 46,     16.943,      0.000,      0.000,      -13.292,      100.228,      9.619
1319            ,   62 44 45 ,   67 07 44,     15.929,      0.000,      0.000,      -13.498,       99.138,      8.711
1320            ,   64 58 26 ,   68 05 09,     17.336,      0.000,      0.000,      -11.973,       99.220,      8.990
1321            ,   67 49 54 ,   70 12 48,     15.324,      0.000,      0.000,      -13.192,       97.858,      7.708
1322            ,   71 14 32 ,   73 19 04,     13.735,      0.000,      0.000,      -14.088,       96.648,      6.463
1323            ,   73 27 17 ,   72 03 11,     15.061,      0.000,      0.000,      -12.811,       96.497,      7.161
1324            ,   70 18 12 ,   69 49 27,     16.004,      0.000,      0.000,      -12.403,       97.480,      8.040
1325            ,   67 06 26 ,   67 29 39,     17.684,      0.000,      0.000,      -11.495,       98.772,      9.289
1326            ,   70 53 11 ,   69 18 23,     17.512,      0.000,      0.000,      -11.066,       97.781,      8.709
1327            ,   73 40 47 ,   70 57 02,     16.688,      0.000,      0.000,      -11.407,       96.849,      7.967
1328            ,   63 42 48 ,   70 08 14,     13.738,      0.000,      0.000,      -14.961,       98.139,      7.188
1329            ,   59 51 26 ,   65 08 44,     17.064,      0.000,      0.000,      -13.156,      100.192,      9.692
1330            ,   70 00 12 ,   74 23 34,     11.159,      0.000,      0.000,      -16.446,       96.092,      5.523
1331            ,   75 38 33 ,   70 37 05,     11.664,      0.000,      0.000,      -15.887,       95.145,      6.391
1332            ,   83 00 34 ,   65 57 45,     12.700,      0.000,      0.000,      -15.033,       93.828,      7.694
1333            ,   87 55 32 ,   63 29 14,     13.681,      0.000,      0.000,      -14.311,       92.860,      8.628
1334            ,   91 44 38 ,   62 33 00,     13.832,      0.000,      0.000,      -14.276,       92.043,      8.897
1335            ,   94 19 44 ,   63 29 00,     13.666,      0.000,      0.000,      -14.352,       91.494,      8.622
1336            ,  101 46 26 ,   61 13 54,     14.862,      0.000,      0.000,      -13.792,       89.758,      9.673
1337            ,  107 47 46 ,   63 33 31,     14.554,      0.000,      0.000,      -14.138,       88.434,      9.001
1338            ,  111 37 24 ,   62 29 46,     15.571,      0.000,      0.000,      -13.707,       87.327,      9.711
1339            ,  119 56 09 ,   64 53 40,     15.314,      0.000,      0.000,      -14.529,       85.496,      9.018
1340            ,  124 11 05 ,   66 57 59,     15.463,      0.000,      0.000,      -14.774,       84.421,      8.571
1341            ,  126 40 59 ,   65 46 11,     16.189,      0.000,      0.000,      -14.707,       83.598,      9.164
1342            ,  134 01 29 ,   69 43 50,     17.483,      0.000,      0.000,      -14.753,       81.019,      8.577
1343            ,  135 34 20 ,   69 28 19,     18.164,      0.000,      0.000,      -14.638,       80.269,      8.890
1344            ,  138 52 23 ,   71 32 40,     17.293,      0.000,      0.000,      -15.757,       80.061,      7.995
1345            ,  142 57 32 ,   74 18 35,     16.681,      0.000,      0.000,      -16.872,       79.598,      7.032
1346            ,  151 45 39 ,   79 09 33,     15.036,      0.000,      0.000,      -19.559,       79.407,      5.348
