   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
713             ,  185 14 01 ,   88 14 38,     45.215,      0.000,      0.000,       -3.382,      115.019,      5.286
714             ,  184 34 20 ,   88 42 02,     45.717,      0.000,      0.000,       -2.903,      114.464,      4.938
715             ,  357 02 30 ,   97 47 04,     28.987,      0.000,      0.000,       -0.742,      188.705,     -0.026
642             ,  177 02 30 ,   97 47 13,          0,      0.000,      0.000,            0,            0,          0
642             ,  177 02 30 ,   82 12 44,          0,      0.000,      0.000,            0,            0,          0
717             ,  174 33 27 ,   85 06 28,     11.403,      0.000,      0.000,        0.335,      177.395,      0.947
718             ,  174 33 29 ,   95 19 10,      9.093,      0.000,      0.000,        0.116,      179.693,     -0.869
719             ,  182 22 40 ,   96 17 13,      9.390,      0.000,      0.000,       -1.129,      179.380,     -1.054
720             ,  192 21 45 ,   96 40 08,      8.995,      0.000,      0.000,       -2.655,      179.979,     -1.070
721             ,  202 51 55 ,   96 28 04,      9.217,      0.000,      0.000,       -4.301,      180.266,     -1.064
722             ,  212 44 06 ,   95 26 09,     10.344,      0.000,      0.000,       -6.311,      180.044,     -1.005
723             ,  219 23 44 ,   94 23 07,     11.421,      0.000,      0.000,       -7.970,      179.905,     -0.899
724             ,  227 11 29 ,   93 06 26,     13.837,      0.000,      0.000,      -10.879,      179.316,     -0.776
725             ,  240 10 18 ,   91 30 25,     19.319,      0.000,      0.000,      -17.496,      179.099,     -0.534
726             ,  233 52 09 ,   87 44 49,     18.965,      0.000,      0.000,      -16.048,      177.532,      0.720
727             ,  227 25 39 ,   83 12 27,     20.722,      0.000,      0.000,      -15.895,      174.785,      2.425
728             ,  222 26 35 ,   82 54 09,     18.901,      0.000,      0.000,      -13.400,      174.864,      2.310
729             ,  218 41 37 ,   82 52 11,     17.040,      0.000,      0.000,      -11.313,      175.508,      2.090
730             ,  214 54 06 ,   82 25 07,     16.415,      0.000,      0.000,      -10.052,      175.361,      2.140
731             ,  209 17 01 ,   82 25 08,     16.050,      0.000,      0.000,       -8.524,      174.829,      2.092
732             ,  202 18 51 ,   81 33 17,     14.798,      0.000,      0.000,       -6.300,      175.164,      2.148
733             ,  193 42 14 ,   81 22 33,     14.023,      0.000,      0.000,       -4.027,      175.236,      2.077
734             ,  181 33 48 ,   81 42 43,     13.260,      0.000,      0.000,       -1.100,      175.588,      1.886
735             ,  175 49 58 ,   85 30 28,     11.403,      0.000,      0.000,        0.084,      177.367,      0.868
736             ,  183 48 54 ,   85 47 37,     11.633,      0.000,      0.000,       -1.514,      177.130,      0.828
737             ,  188 13 40 ,   85 47 32,     12.213,      0.000,      0.000,       -2.485,      176.651,      0.871
738             ,  192 32 30 ,   85 47 32,     12.474,      0.000,      0.000,       -3.444,      176.562,      0.890
739             ,  197 23 22 ,   85 47 31,     12.360,      0.000,      0.000,       -4.426,      176.943,      0.881
740             ,  204 21 08 ,   85 47 31,     12.725,      0.000,      0.000,       -5.975,      177.144,      0.908
741             ,  212 46 14 ,   85 47 31,     14.233,      0.000,      0.000,       -8.426,      176.770,      1.019
742             ,  220 15 37 ,   85 47 31,     16.263,      0.000,      0.000,      -11.224,      176.328,      1.168
743             ,  226 24 23 ,   85 47 32,     18.270,      0.000,      0.000,      -13.939,      176.141,      1.315
744             ,  232 53 50 ,   88 48 31,     18.021,      0.000,      0.000,      -15.112,      177.836,      0.349
745             ,  227 17 51 ,   89 20 41,     15.860,      0.000,      0.000,      -12.397,      177.950,      0.156
746             ,  219 08 52 ,   89 20 40,     13.856,      0.000,      0.000,       -9.489,      177.960,      0.133
747             ,  209 33 41 ,   89 20 38,     11.895,      0.000,      0.000,       -6.610,      178.360,      0.111
748             ,  198 15 04 ,   89 20 38,     11.221,      0.000,      0.000,       -4.256,      178.050,      0.103
749             ,  189 56 50 ,   89 20 36,     11.460,      0.000,      0.000,       -2.722,      177.419,      0.106
750             ,  179 41 01 ,   89 20 36,     10.742,      0.000,      0.000,       -0.683,      177.965,      0.098
751             ,  180 26 39 ,   81 10 49,     23.934,      0.000,      0.000,       -0.926,      165.055,      3.644
752             ,  182 53 39 ,   80 11 46,     23.886,      0.000,      0.000,       -1.931,      165.198,      4.042
753             ,  189 59 49 ,   76 09 31,     30.449,      0.000,      0.000,       -5.875,      159.589,      7.259
754             ,  196 07 06 ,   76 18 31,     32.238,      0.000,      0.000,       -9.438,      158.615,      7.605
755             ,  198 13 00 ,   76 17 29,     32.835,      0.000,      0.000,      -10.714,      158.404,      7.756
756             ,  202 24 27 ,   76 05 50,     29.669,      0.000,      0.000,      -11.720,      162.080,      7.103
757             ,  209 22 51 ,   75 24 15,     29.286,      0.000,      0.000,      -14.646,      164.010,      7.354
758             ,  212 46 24 ,   75 37 53,     30.550,      0.000,      0.000,      -16.762,      163.822,      7.556
759             ,  214 49 34 ,   76 14 32,     30.379,      0.000,      0.000,      -17.594,      164.483,      7.199
760             ,  216 08 32 ,   77 14 51,     28.623,      0.000,      0.000,      -17.208,      166.161,      6.293
761             ,  218 38 19 ,   78 30 16,     28.655,      0.000,      0.000,      -18.275,      166.772,      5.685
762             ,  220 45 03 ,   79 27 59,     28.197,      0.000,      0.000,      -18.838,      167.704,      5.129
763             ,  222 25 47 ,   80 44 09,     27.608,      0.000,      0.000,      -19.126,      168.594,      4.419
764             ,  223 52 57 ,   82 17 40,     26.991,      0.000,      0.000,      -19.283,      169.427,      3.593
765             ,  221 39 35 ,   82 16 14,     25.049,      0.000,      0.000,      -17.241,      170.161,      3.344
766             ,  219 00 31 ,   82 16 14,     24.679,      0.000,      0.000,      -16.135,      169.703,      3.294
767             ,  217 21 41 ,   82 17 12,     24.226,      0.000,      0.000,      -15.311,      169.624,      3.226
768             ,  214 40 37 ,   81 59 34,     24.264,      0.000,      0.000,      -14.413,      168.946,      3.354
769             ,  211 45 50 ,   81 54 32,     23.938,      0.000,      0.000,      -13.218,      168.555,      3.344
770             ,  209 17 31 ,   81 11 16,     23.943,      0.000,      0.000,      -12.318,      168.070,      3.642
771             ,  205 42 02 ,   81 14 47,     22.791,      0.000,      0.000,      -10.511,      168.409,      3.443
772             ,  201 43 43 ,   80 59 29,     20.673,      0.000,      0.000,       -8.301,      169.738,      3.212
773             ,  198 46 30 ,   81 13 29,     20.570,      0.000,      0.000,       -7.285,      169.458,      3.113
774             ,  196 30 54 ,   81 01 03,     21.151,      0.000,      0.000,       -6.681,      168.676,      3.277
775             ,  186 01 21 ,   80 36 35,     21.766,      0.000,      0.000,       -2.995,      167.349,      3.526
776             ,  186 17 17 ,   78 21 30,     28.944,      0.000,      0.000,       -3.847,      160.528,      5.815
777             ,  190 44 38 ,   78 21 27,     27.367,      0.000,      0.000,       -5.739,      162.371,      5.497
778             ,  195 07 57 ,   78 21 29,     25.571,      0.000,      0.000,       -7.280,      164.529,      5.135
779             ,  200 27 47 ,   78 21 28,     26.253,      0.000,      0.000,       -9.732,      164.615,      5.272
780             ,  205 17 30 ,   78 21 29,     26.009,      0.000,      0.000,      -11.625,      165.673,      5.223
781             ,  210 39 48 ,   78 21 29,     26.492,      0.000,      0.000,      -13.975,      166.387,      5.320
782             ,  214 54 47 ,   78 21 31,     27.292,      0.000,      0.000,      -16.041,      166.786,      5.482
783             ,  212 50 10 ,   76 46 52,     28.334,      0.000,      0.000,      -15.699,      165.529,      6.454
784             ,  208 07 17 ,   76 46 53,     27.725,      0.000,      0.000,      -13.464,      164.901,      6.314
785             ,  203 14 41 ,   76 46 50,     28.317,      0.000,      0.000,      -11.622,      163.377,      6.450
786             ,  199 08 39 ,   76 46 52,     35.228,      0.000,      0.000,      -11.989,      156.307,      8.030
787             ,  194 55 00 ,   76 46 51,     33.823,      0.000,      0.000,       -9.218,      156.888,      7.709
